d1_bar_time,c1,c2,range_hi,range_lo,accept_up,accept_dn,raw_dir,cooldown_ok,px200_shift0,ema200_shift1,htf_ok,event
2020.11.26,1807.49,1807.19,1965.40,1830.86,0,1,-1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.11.27,1809.68,1807.49,1965.40,1800.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.30,1786.88,1809.68,1965.40,1800.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.01,1776.62,1786.88,1965.40,1800.37,0,1,-1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.12.02,1814.96,1776.62,1965.40,1774.15,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.03,1830.45,1814.96,1965.40,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.04,1840.69,1830.45,1965.40,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.07,1838.49,1840.69,1965.40,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.08,1861.94,1838.49,1965.40,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.09,1870.12,1861.94,1965.40,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.10,1839.80,1870.12,1898.95,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.11,1836.41,1839.80,1898.95,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.14,1839.37,1836.41,1898.95,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.15,1826.86,1839.37,1898.95,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.16,1853.18,1826.86,1898.95,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.17,1864.49,1853.18,1893.34,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.18,1885.26,1864.49,1884.69,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.21,1881.11,1885.26,1879.64,1764.34,1,0,1,1,1885.64,1805.45,1,FINAL_SIGNAL_FIRE
2020.12.22,1876.30,1881.11,1896.22,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.23,1859.76,1876.30,1896.22,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.24,1873.07,1859.76,1906.64,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.28,1879.31,1873.07,1906.64,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.29,1873.30,1879.31,1906.64,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.30,1878.14,1873.30,1906.64,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.12.31,1894.29,1878.14,1906.64,1764.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.04,1895.29,1894.29,1906.64,1775.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.05,1942.52,1895.29,1906.64,1807.36,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.06,1949.67,1942.52,1906.64,1818.87,1,0,1,1,1949.91,1813.77,1,FINAL_SIGNAL_FIRE
2021.01.07,1918.72,1949.67,1944.34,1818.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.08,1913.28,1918.72,1952.98,1818.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.11,1848.74,1913.28,1959.32,1818.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.12,1843.24,1848.74,1959.32,1818.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.13,1854.48,1843.24,1959.32,1818.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.14,1844.80,1854.48,1959.32,1817.08,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.15,1845.89,1844.80,1959.32,1817.08,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.18,1827.09,1845.89,1959.32,1817.08,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.19,1837.52,1827.09,1959.32,1817.08,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.20,1839.94,1837.52,1959.32,1817.08,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.21,1871.22,1839.94,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.22,1869.51,1871.22,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.25,1855.81,1869.51,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.26,1855.85,1855.81,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.27,1850.47,1855.85,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.28,1844.07,1850.47,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.01.29,1842.26,1844.07,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.01,1848.35,1842.26,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.02,1860.50,1848.35,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.03,1837.89,1860.50,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.04,1833.96,1837.89,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.05,1793.76,1833.96,1959.32,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.08,1813.69,1793.76,1927.54,1803.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.09,1830.43,1813.69,1917.37,1785.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.10,1838.36,1830.43,1875.58,1785.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.11,1843.12,1838.36,1875.58,1785.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.12,1825.43,1843.12,1875.58,1785.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.15,1824.29,1825.43,1875.58,1785.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.16,1818.35,1824.29,1875.58,1785.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.17,1794.27,1818.35,1875.58,1785.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.18,1776.04,1794.27,1875.58,1785.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.19,1775.69,1776.04,1875.58,1785.06,0,1,-1,1,1775.41,1820.36,1,FINAL_SIGNAL_FIRE
2021.02.22,1783.29,1775.69,1875.58,1769.41,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.23,1809.59,1783.29,1875.58,1768.30,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.24,1805.51,1809.59,1875.58,1760.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.25,1804.71,1805.51,1875.58,1760.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.02.26,1769.94,1804.71,1875.58,1760.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.01,1734.10,1769.94,1875.58,1760.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.02,1724.44,1734.10,1875.58,1760.52,0,1,-1,1,1724.65,1817.32,1,FINAL_SIGNAL_FIRE
2021.03.03,1738.05,1724.44,1871.64,1717.00,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.04,1710.71,1738.05,1863.97,1717.00,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.05,1697.40,1710.71,1855.35,1707.15,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.08,1700.63,1697.40,1855.35,1701.73,0,1,-1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2021.03.09,1683.22,1700.63,1855.35,1690.45,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.10,1715.66,1683.22,1855.35,1687.22,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.11,1726.54,1715.66,1855.35,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.12,1722.51,1726.54,1855.35,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.15,1726.73,1722.51,1847.29,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.16,1731.51,1726.73,1830.74,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.17,1731.38,1731.51,1826.93,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.18,1744.97,1731.38,1826.34,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.19,1736.40,1744.97,1815.89,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.22,1744.78,1736.40,1815.89,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.23,1738.78,1744.78,1815.89,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.24,1726.77,1738.78,1815.89,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.25,1734.10,1726.77,1815.89,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.26,1726.58,1734.10,1813.68,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.29,1732.25,1726.58,1805.13,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.30,1711.83,1732.25,1775.69,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.03.31,1684.75,1711.83,1759.86,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.01,1707.25,1684.75,1755.43,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.05,1729.57,1707.25,1755.43,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.06,1728.11,1729.57,1755.43,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.07,1743.24,1728.11,1755.43,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.08,1737.49,1743.24,1755.43,1676.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.09,1755.35,1737.49,1755.43,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.12,1743.73,1755.35,1755.43,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.13,1732.67,1743.73,1758.65,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.14,1745.05,1732.67,1758.65,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.15,1736.20,1745.05,1758.65,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.16,1763.26,1736.20,1758.65,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.19,1776.81,1763.26,1758.65,1677.82,1,0,1,1,1777.23,1792.85,0,RAW_ACCEPT_COOLDOWN_PASS_HTF_BLOCKED
2021.04.20,1771.31,1776.81,1769.56,1677.82,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2021.04.21,1778.61,1771.31,1783.68,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.22,1793.51,1778.61,1789.96,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.23,1783.94,1793.51,1789.96,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.26,1776.67,1783.94,1797.53,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.27,1781.16,1776.67,1797.76,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.28,1776.40,1781.16,1797.76,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.29,1781.46,1776.40,1797.76,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.04.30,1771.73,1781.46,1797.76,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.03,1769.03,1771.73,1797.76,1677.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.04,1792.77,1769.03,1797.76,1705.68,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.05,1778.63,1792.77,1797.76,1721.30,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.06,1786.65,1778.63,1797.79,1723.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.07,1814.66,1786.65,1798.91,1723.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.10,1830.89,1814.66,1798.91,1723.60,1,0,1,1,1833.61,1791.93,1,FINAL_SIGNAL_FIRE
2021.05.11,1835.50,1830.89,1817.99,1723.60,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2021.05.12,1837.19,1835.50,1843.25,1723.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.13,1815.25,1837.19,1845.29,1723.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.14,1826.25,1815.25,1845.29,1732.49,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.17,1843.67,1826.25,1845.29,1734.24,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.18,1866.72,1843.67,1845.29,1755.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.19,1869.20,1866.72,1845.41,1755.99,1,0,1,1,1868.45,1795.33,1,FINAL_SIGNAL_FIRE
2021.05.20,1869.11,1869.20,1868.36,1755.99,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2021.05.21,1876.84,1869.11,1874.92,1755.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.24,1881.57,1876.84,1889.96,1755.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.25,1880.44,1881.57,1889.96,1755.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.26,1898.91,1880.44,1889.96,1755.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.27,1896.19,1898.91,1889.96,1755.99,1,0,1,1,1895.97,1800.50,1,FINAL_SIGNAL_FIRE
2021.05.28,1896.27,1896.19,1900.10,1755.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.05.31,1903.86,1896.27,1912.63,1755.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.01,1906.32,1903.86,1912.63,1764.12,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.02,1900.12,1906.32,1912.63,1765.96,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.03,1907.94,1900.12,1912.63,1770.26,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.04,1870.37,1907.94,1916.44,1770.26,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.07,1891.26,1870.37,1916.44,1781.90,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.08,1898.75,1891.26,1916.44,1808.63,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.09,1892.68,1898.75,1916.44,1808.63,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.10,1888.35,1892.68,1916.44,1808.63,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.11,1898.16,1888.35,1916.44,1808.63,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.14,1876.00,1898.16,1916.44,1808.63,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.15,1865.91,1876.00,1916.44,1819.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.16,1858.51,1865.91,1916.44,1840.80,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.17,1811.68,1858.51,1916.44,1844.70,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.18,1772.84,1811.68,1916.44,1844.70,0,1,-1,1,1772.57,1811.69,1,FINAL_SIGNAL_FIRE
2021.06.21,1763.73,1772.84,1916.44,1803.29,0,1,-1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2021.06.22,1782.66,1763.73,1916.44,1767.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.23,1778.50,1782.66,1916.44,1760.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.24,1779.08,1778.50,1916.44,1760.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.25,1774.68,1779.08,1916.44,1760.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.28,1780.89,1774.68,1916.44,1760.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.29,1777.89,1780.89,1916.44,1760.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.06.30,1760.88,1777.89,1916.44,1760.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.01,1770.33,1760.88,1916.44,1760.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.02,1776.55,1770.33,1909.52,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.05,1787.02,1776.55,1909.52,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.06,1791.62,1787.02,1903.55,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.07,1796.98,1791.62,1903.55,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.08,1803.50,1796.98,1903.55,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.09,1802.08,1803.50,1902.84,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.12,1807.87,1802.08,1902.84,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.13,1805.82,1807.87,1902.84,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.14,1807.43,1805.82,1877.70,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.15,1827.04,1807.43,1869.06,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.16,1829.24,1827.04,1862.68,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.19,1811.44,1829.24,1829.74,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.20,1812.52,1811.44,1834.08,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.21,1810.21,1812.52,1834.08,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.22,1803.19,1810.21,1834.08,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.23,1806.34,1803.19,1834.08,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.26,1801.86,1806.34,1834.08,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.27,1797.31,1801.86,1834.08,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.28,1798.49,1797.31,1834.08,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.29,1806.60,1798.49,1834.08,1750.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.07.30,1827.86,1806.60,1834.08,1753.23,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.02,1813.72,1827.86,1834.08,1765.54,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.03,1813.39,1813.72,1834.08,1774.17,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.04,1810.21,1813.39,1834.08,1784.27,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.05,1811.73,1810.21,1834.08,1789.43,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.06,1803.92,1811.73,1834.08,1789.43,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.09,1763.31,1803.92,1834.08,1789.43,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.10,1729.41,1763.31,1834.08,1789.43,0,1,-1,1,1729.91,1806.83,1,FINAL_SIGNAL_FIRE
2021.08.11,1729.13,1729.41,1834.08,1758.48,0,1,-1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2021.08.12,1751.45,1729.13,1834.08,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.13,1752.55,1751.45,1834.08,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.16,1779.54,1752.55,1834.08,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.17,1787.04,1779.54,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.18,1785.84,1787.04,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.19,1787.37,1785.84,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.20,1779.66,1787.37,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.23,1780.51,1779.66,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.24,1805.31,1780.51,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.25,1802.87,1805.31,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.26,1790.43,1802.87,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.27,1791.88,1790.43,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.30,1818.01,1791.88,1832.63,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.08.31,1810.19,1818.01,1831.50,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.01,1813.60,1810.19,1831.50,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.02,1814.03,1813.60,1831.50,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.03,1809.37,1814.03,1831.50,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.06,1827.39,1809.37,1823.14,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.07,1823.22,1827.39,1823.14,1680.44,1,0,1,1,1822.73,1804.37,1,FINAL_SIGNAL_FIRE
2021.09.08,1794.19,1823.22,1833.93,1680.44,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.09,1789.24,1794.19,1833.93,1717.49,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.10,1794.11,1789.24,1833.93,1723.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.13,1787.04,1794.11,1833.93,1741.63,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.14,1793.29,1787.04,1833.93,1751.61,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.15,1804.47,1793.29,1833.93,1770.70,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.16,1793.53,1804.47,1833.93,1774.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.17,1753.38,1793.53,1833.93,1774.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.20,1754.07,1753.38,1833.93,1774.39,0,1,-1,1,1754.44,1802.66,1,FINAL_SIGNAL_FIRE
2021.09.21,1764.04,1754.07,1833.93,1745.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.22,1774.19,1764.04,1833.93,1745.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.23,1767.94,1774.19,1833.93,1742.15,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.24,1742.35,1767.94,1833.93,1742.15,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.27,1750.30,1742.35,1833.93,1742.15,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.28,1750.11,1750.30,1833.93,1737.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.29,1733.85,1750.11,1833.93,1737.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.09.30,1726.40,1733.85,1833.93,1737.52,0,1,-1,1,1725.49,1798.68,1,FINAL_SIGNAL_FIRE
2021.10.01,1756.93,1726.40,1833.93,1728.01,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.04,1760.59,1756.93,1833.93,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.05,1769.22,1760.59,1833.93,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.06,1759.72,1769.22,1830.15,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.07,1762.37,1759.72,1827.16,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.08,1755.12,1762.37,1808.62,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.11,1756.49,1755.12,1808.62,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.12,1754.20,1756.49,1808.62,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.13,1759.96,1754.20,1808.62,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.14,1792.89,1759.96,1808.62,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.15,1795.84,1792.89,1806.75,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.18,1767.37,1795.84,1796.07,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.19,1764.67,1767.37,1800.47,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.20,1769.41,1764.67,1800.47,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.21,1781.86,1769.41,1800.47,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.22,1782.88,1781.86,1800.47,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.25,1792.19,1782.88,1800.47,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2021.10.26,1807.56,1792.19,1800.47,1721.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
