episode_id,window_id,true_break_event_id,sweep_event_id,timestamp,direction,side,tb_source_tf,tb_regime_at_event,tb_structure_trend_at_event,tb_atr_at_event,tb_penetration_pips,tb_penetration_per_atr,sweep_penetration_per_atr,sweep_source_tf,sweep_regime_at_event,sweep_structure_trend_at_event,regime_changed_sweep_to_break,direction_trend_aligned_at_break,regime_category_same_sweep_to_break,plus1r_before_minus1r,continuation_1atr_before_failure,retest_outcome,period
wA__SELL__seq15,wA,85,80,2025-05-02 16:00:00,SELL,Equal-High,PERIOD_H1,STRONG_TREND,UP,10.80857,130.1,0.12036744916302526,0.011733561691773746,PERIOD_M15,RANGING,UP,True,False,False,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq20,wA,98,94,2025-05-02 18:45:00,SELL,Asia-High,PERIOD_M15,WEAK_TREND,UP,11.055,252.3,0.2282225237449118,0.10621468926553672,PERIOD_M30,WEAK_TREND,UP,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq21,wA,105,99,2025-05-02 20:00:00,SELL,Asia-High,PERIOD_H4,WEAK_TREND,DOWN,29.21286,373.6,0.12788888181437902,0.21820113314447595,PERIOD_H1,STRONG_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq24,wA,132,128,2025-05-05 06:30:00,SELL,Equal-High,PERIOD_M30,STRONG_TREND,DOWN,8.38857,116.1,0.13840261212578545,0.027725437415881564,PERIOD_M5,STRONG_TREND,DOWN,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq84,wA,189,188,2025-05-06 04:15:00,BUY,Equal-Low,PERIOD_M15,STRONG_TREND,UP,7.27143,333.9,0.4591944088026702,0.020912845715480737,PERIOD_M5,RANGING,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq59,wA,213,212,2025-05-06 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,UP,84.97,499.5,0.058785453689537484,0.04814023230940121,PERIOD_M15,WEAK_TREND,UP,True,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq60,wA,218,217,2025-05-06 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,UP,84.97,637.2,0.07499117335530188,0.06495575903849238,PERIOD_M5,WEAK_TREND,UP,True,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq61,wA,224,223,2025-05-06 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,UP,84.97,642.9,0.07566199835235966,0.04261850668597852,PERIOD_M5,STRONG_TREND,UP,False,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq62,wA,228,226,2025-05-07 01:30:00,SELL,Daily-High,PERIOD_M30,STRONG_TREND,UP,11.40714,472.5,0.414214255282218,0.3151562649813866,PERIOD_M15,STRONG_TREND,UP,False,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq93,wA,250,249,2025-05-07 00:00:00,BUY,Equal-Low,PERIOD_D1,STRONG_TREND,UP,91.30071,429.3,0.047020444857438684,0.01289610382911115,PERIOD_M5,RANGING,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq96,wA,255,254,2025-05-07 00:00:00,BUY,Equal-Low,PERIOD_D1,STRONG_TREND,UP,91.30071,463.8,0.05079916684109029,0.051505765052260385,PERIOD_M5,WEAK_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq97,wA,260,259,2025-05-07 00:00:00,BUY,Equal-Low,PERIOD_D1,STRONG_TREND,UP,91.30071,459.7,0.05035010132998966,0.05334851509981945,PERIOD_M5,RANGING,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq99,wA,273,270,2025-05-07 00:00:00,BUY,Equal-Low,PERIOD_D1,STRONG_TREND,UP,91.30071,522.3,0.05720656498728214,0.06574328801470825,PERIOD_M30,RANGING,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq72,wA,286,284,2025-05-08 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,DOWN,88.72286,336.7,0.03794963327376958,0.01099276654193686,PERIOD_M15,STRONG_TREND,DOWN,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,AMBIGUOUS,DISCOVERY
wA__SELL__seq74,wA,294,292,2025-05-08 09:00:00,SELL,Equal-High,PERIOD_H1,WEAK_TREND,DOWN,15.24571,427.5,0.28040675048915403,0.1105988749805211,PERIOD_H1,WEAK_TREND,DOWN,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq75,wA,298,296,2025-05-08 09:45:00,SELL,Weekly-High,PERIOD_M15,STRONG_TREND,DOWN,9.82786,225.5,0.22944974796140769,0.09946976675824319,PERIOD_M30,STRONG_TREND,DOWN,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq102,wA,319,318,2025-05-08 20:00:00,SELL,Weekly-High,PERIOD_H1,WEAK_TREND,DOWN,19.13143,426.9,0.22314066434134822,0.11748310406377609,PERIOD_H4,STRONG_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq116,wA,322,318,2025-05-09 01:15:00,SELL,Weekly-High,PERIOD_M15,WEAK_TREND,DOWN,6.29143,396.6,0.6303813282512879,0.11748310406377609,PERIOD_H4,STRONG_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq135,wA,368,363,2025-05-12 02:00:00,SELL,Asia-High,PERIOD_H1,WEAK_TREND,UP,13.59286,578.4,0.4255175143420884,0.004090261088348641,PERIOD_D1,WEAK_TREND,UP,False,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq139,wA,451,447,2025-05-13 15:00:00,SELL,Equal-High,PERIOD_M30,RANGING,UP,7.52786,74.6,0.09909854859149878,0.018575734917208656,PERIOD_M15,WEAK_TREND,UP,True,False,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq144,wA,499,498,2025-05-14 15:00:00,SELL,Equal-High,PERIOD_H1,WEAK_TREND,DOWN,10.72857,165.7,0.1544474240276197,0.11109824781611718,PERIOD_M15,RANGING,DOWN,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq145,wA,522,521,2025-05-15 03:15:00,SELL,Asia-High,PERIOD_M5,WEAK_TREND,UP,2.18429,710.7,3.2536888416831102,0.09297874815469939,PERIOD_D1,WEAK_TREND,DOWN,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,FAIL,DISCOVERY
wA__SELL__seq146,wA,524,521,2025-05-15 00:00:00,SELL,Asia-High,PERIOD_D1,WEAK_TREND,DOWN,84.41714,784.9,0.09297874815469939,0.09297874815469939,PERIOD_D1,WEAK_TREND,DOWN,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq147,wA,530,521,2025-05-15 05:30:00,SELL,Asia-High,PERIOD_M30,WEAK_TREND,DOWN,7.58643,879.2,1.1589113720155593,0.09297874815469939,PERIOD_D1,WEAK_TREND,DOWN,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq148,wA,532,521,2025-05-15 06:30:00,SELL,Asia-High,PERIOD_M5,STRONG_TREND,DOWN,5.06571,850.5,1.6789354305714304,0.09297874815469939,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq150,wA,535,521,2025-05-15 08:45:00,SELL,Asia-High,PERIOD_M15,STRONG_TREND,UP,6.86214,1039.0,1.5141049293660578,0.09297874815469939,PERIOD_D1,WEAK_TREND,DOWN,True,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,HOLD,DISCOVERY
wA__SELL__seq151,wA,537,521,2025-05-15 09:30:00,SELL,Asia-High,PERIOD_M30,STRONG_TREND,DOWN,10.865,962.7,0.8860561435803038,0.09297874815469939,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,AMBIGUOUS,DISCOVERY
wA__SELL__seq153,wA,540,521,2025-05-15 10:45:00,SELL,Asia-High,PERIOD_M15,STRONG_TREND,DOWN,9.29643,1019.7,1.0968726704767313,0.09297874815469939,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq154,wA,541,521,2025-05-15 08:00:00,SELL,Asia-High,PERIOD_H4,STRONG_TREND,DOWN,26.73571,541.3,0.20246329721559664,0.09297874815469939,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq329,wA,576,573,2025-05-16 01:30:00,BUY,Weekly-Low,PERIOD_M30,STRONG_TREND,DOWN,7.13071,91.8,0.12873893343019138,0.01812906540530497,PERIOD_H1,STRONG_TREND,DOWN,False,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq196,wA,673,672,2025-05-19 16:00:00,SELL,Equal-High,PERIOD_H1,STRONG_TREND,UP,15.01143,131.5,0.08759991553103201,0.02954898911353033,PERIOD_M5,RANGING,UP,True,False,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq482,wA,893,892,2025-05-23 15:00:00,BUY,Equal-Low,PERIOD_H1,STRONG_TREND,UP,11.27929,226.2,0.20054453782108628,0.24246097893620247,PERIOD_M5,RANGING,UP,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq424,wA,983,982,2025-05-28 05:00:00,SELL,Equal-High,PERIOD_M30,RANGING,UP,5.30429,39.5,0.07446802493830466,0.14659311292930213,PERIOD_M5,WEAK_TREND,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq541,wA,1061,1060,2025-05-30 09:00:00,BUY,Equal-Low,PERIOD_H1,WEAK_TREND,DOWN,9.325,125.3,0.13436997319034852,0.05317033927299965,PERIOD_M5,WEAK_TREND,UP,False,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq547,wA,1074,1072,2025-05-30 15:30:00,BUY,Asia-Low,PERIOD_M30,RANGING,DOWN,8.77357,111.4,0.12697225872706325,0.22648092966220917,PERIOD_M15,WEAK_TREND,UP,True,False,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq577,wA,1159,1157,2025-06-03 03:15:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,3.79,806.6,2.1282321899736147,0.11136568770395056,PERIOD_D1,RANGING,DOWN,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq578,wA,1164,1157,2025-06-03 04:15:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,4.96286,662.7,1.3353187476576007,0.11136568770395056,PERIOD_D1,RANGING,DOWN,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq491,wA,1165,1161,2025-06-03 04:15:00,SELL,Daily-High,PERIOD_M15,STRONG_TREND,UP,4.96286,152.6,0.3074839910857852,0.057131837572563744,PERIOD_M30,STRONG_TREND,UP,False,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq579,wA,1169,1157,2025-06-03 00:00:00,BUY,Asia-Low,PERIOD_D1,RANGING,DOWN,72.015,802.0,0.11136568770395056,0.11136568770395056,PERIOD_D1,RANGING,DOWN,False,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq581,wA,1174,1173,2025-06-03 00:00:00,BUY,Equal-Low,PERIOD_D1,RANGING,DOWN,72.015,223.7,0.031062972991737832,0.09480803129367316,PERIOD_M5,WEAK_TREND,UP,True,False,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq505,wA,1203,1201,2025-06-03 17:15:00,SELL,Weekly-High,PERIOD_M15,WEAK_TREND,DOWN,6.53143,178.8,0.27375322096386245,0.10782587400638001,PERIOD_H1,WEAK_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq560,wA,1260,1258,2025-06-04 14:00:00,SELL,Weekly-High,PERIOD_H1,RANGING,DOWN,10.16929,58.2,0.057231134130308024,0.05133837185877398,PERIOD_M15,WEAK_TREND,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq666,wA,1401,1398,2025-06-06 16:45:00,SELL,Weekly-High,PERIOD_M15,WEAK_TREND,DOWN,6.90429,98.8,0.1430994352786456,0.036377128971473056,PERIOD_H1,RANGING,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq667,wA,1404,1402,2025-06-06 17:30:00,SELL,Weekly-High,PERIOD_M30,WEAK_TREND,DOWN,9.80143,326.8,0.3334207355457316,0.1289186286470464,PERIOD_H1,RANGING,DOWN,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq668,wA,1406,1398,2025-06-06 18:00:00,SELL,Weekly-High,PERIOD_H1,RANGING,DOWN,12.11357,307.5,0.25384754453063796,0.036377128971473056,PERIOD_H1,RANGING,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq671,wA,1411,1408,2025-06-06 20:00:00,SELL,Weekly-High,PERIOD_H4,RANGING,DOWN,22.99071,341.2,0.14840776992098112,0.14840776992098112,PERIOD_H4,RANGING,DOWN,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq724,wA,1593,1592,2025-06-12 16:15:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,UP,4.905,256.5,0.5229357798165137,0.12799877591975212,PERIOD_H4,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq726,wA,1594,1592,2025-06-12 16:45:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,UP,5.46857,407.2,0.7446187943100299,0.12799877591975212,PERIOD_H4,STRONG_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq739,wA,1597,1595,2025-06-13 03:30:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,UP,6.45929,560.0,0.8669683510107149,0.050672375442256466,PERIOD_D1,RANGING,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq740,wA,1600,1595,2025-06-13 04:30:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,UP,7.57929,672.6,0.88741821463488,0.050672375442256466,PERIOD_D1,RANGING,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,FAIL,DISCOVERY
wA__BUY__seq742,wA,1603,1595,2025-06-13 04:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,23.78857,541.3,0.22754625435660905,0.050672375442256466,PERIOD_D1,RANGING,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq743,wA,1605,1595,2025-06-13 06:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,9.15143,761.0,0.8315640287911289,0.050672375442256466,PERIOD_D1,RANGING,UP,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq745,wA,1613,1595,2025-06-13 08:30:00,BUY,Asia-Low,PERIOD_M5,WEAK_TREND,DOWN,3.35357,544.9,1.6248356229331726,0.050672375442256466,PERIOD_D1,RANGING,UP,True,False,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,HOLD,DISCOVERY
wA__BUY__seq746,wA,1617,1595,2025-06-13 09:15:00,BUY,Asia-Low,PERIOD_M5,RANGING,DOWN,3.65857,570.0,1.5579857703966304,0.050672375442256466,PERIOD_D1,RANGING,UP,False,False,True,MINUS_1R_FIRST,FAILURE_FIRST,AMBIGUOUS,DISCOVERY
wA__BUY__seq747,wA,1619,1595,2025-06-13 09:45:00,BUY,Asia-Low,PERIOD_M15,WEAK_TREND,UP,6.26214,537.2,0.8578537049634791,0.050672375442256466,PERIOD_D1,RANGING,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq748,wA,1622,1595,2025-06-13 11:15:00,BUY,Asia-Low,PERIOD_M15,WEAK_TREND,DOWN,6.81714,510.7,0.7491411354321607,0.050672375442256466,PERIOD_D1,RANGING,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq870,wA,1873,1872,2025-06-20 16:45:00,BUY,Daily-Low,PERIOD_M15,WEAK_TREND,UP,4.98714,166.3,0.3334576530837314,0.15050900548159749,PERIOD_M30,WEAK_TREND,UP,False,True,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq915,wA,1999,1997,2025-06-25 18:00:00,BUY,Asia-Low,PERIOD_H1,WEAK_TREND,UP,7.51857,19.9,0.026467799062853705,0.009765625,PERIOD_M15,RANGING,DOWN,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq890,wA,2020,2018,2025-06-26 16:00:00,SELL,Daily-High,PERIOD_M30,RANGING,UP,7.12,150.5,0.21137640449438203,0.1685330347144457,PERIOD_H1,WEAK_TREND,UP,True,False,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq895,wA,2067,2066,2025-06-30 00:00:00,SELL,Asia-High,PERIOD_D1,RANGING,UP,49.95714,490.8,0.09824421494104747,0.09824421494104747,PERIOD_D1,RANGING,UP,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq896,wA,2073,2066,2025-06-30 02:00:00,SELL,Asia-High,PERIOD_M30,WEAK_TREND,UP,8.25143,598.7,0.7255712040216061,0.09824421494104747,PERIOD_D1,RANGING,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq970,wA,2116,2115,2025-07-01 16:00:00,BUY,Equal-Low,PERIOD_H1,STRONG_TREND,UP,6.88143,76.6,0.11131407280172871,0.040645855210549246,PERIOD_H4,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq976,wA,2119,2115,2025-07-01 17:45:00,BUY,Equal-Low,PERIOD_M5,RANGING,UP,3.70786,1.9,0.00512424956713576,0.040645855210549246,PERIOD_H4,STRONG_TREND,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1053,wA,2270,2268,2025-07-11 11:00:00,BUY,Asia-Low,PERIOD_H1,STRONG_TREND,UP,6.61786,270.8,0.4091957218798826,0.0029157536712983417,PERIOD_M30,RANGING,DOWN,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq963,wA,2301,2298,2025-07-14 15:45:00,SELL,Weekly-High,PERIOD_M15,WEAK_TREND,DOWN,4.25929,171.3,0.40217970600733927,0.020361007942611045,PERIOD_M30,WEAK_TREND,DOWN,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1077,wA,2343,2340,2025-07-16 18:15:00,BUY,Daily-Low,PERIOD_M15,WEAK_TREND,DOWN,7.22143,284.4,0.3938278152665054,0.22286071205496563,PERIOD_H1,WEAK_TREND,DOWN,False,False,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1090,wA,2377,2375,2025-07-21 16:00:00,BUY,Daily-Low,PERIOD_H1,STRONG_TREND,UP,6.99071,675.6,0.9664254417648566,0.10325437294401132,PERIOD_H4,WEAK_TREND,DOWN,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1091,wA,2380,2378,2025-07-21 17:30:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,5.68143,521.6,0.9180787231383649,0.012051891241221621,PERIOD_D1,RANGING,UP,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1092,wA,2382,2378,2025-07-21 16:00:00,BUY,Asia-Low,PERIOD_H4,WEAK_TREND,UP,13.94143,417.7,0.2996105851408356,0.012051891241221621,PERIOD_D1,RANGING,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1094,wA,2388,2384,2025-07-22 16:30:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,DOWN,4.69571,313.1,0.6667788257792752,0.11185145509385948,PERIOD_D1,RANGING,UP,True,False,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1095,wA,2390,2384,2025-07-22 17:30:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,6.25357,374.6,0.5990178410092156,0.11185145509385948,PERIOD_D1,RANGING,UP,True,True,False,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1096,wA,2392,2384,2025-07-22 16:00:00,BUY,Asia-Low,PERIOD_H4,STRONG_TREND,UP,13.22071,232.4,0.17578481034679683,0.11185145509385948,PERIOD_D1,RANGING,UP,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1098,wA,2401,2400,2025-07-23 04:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,4.25,444.7,1.0463529411764707,0.1110271261530798,PERIOD_D1,WEAK_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1099,wA,2405,2400,2025-07-23 00:00:00,BUY,Asia-Low,PERIOD_D1,WEAK_TREND,DOWN,42.71929,474.3,0.1110271261530798,0.1110271261530798,PERIOD_D1,WEAK_TREND,UP,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1101,wA,2411,2400,2025-07-23 07:00:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,UP,5.34071,389.1,0.7285548176178824,0.1110271261530798,PERIOD_D1,WEAK_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,FAIL,DISCOVERY
wA__BUY__seq1119,wA,2429,2427,2025-07-23 00:00:00,BUY,Daily-Low,PERIOD_D1,WEAK_TREND,DOWN,42.71929,484.0,0.11329776314166269,0.09445954639709328,PERIOD_M15,STRONG_TREND,DOWN,True,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq1001,wA,2450,2449,2025-07-24 16:00:00,SELL,Weekly-High,PERIOD_H1,STRONG_TREND,DOWN,8.03429,238.1,0.29635474945514784,0.04810081117766396,PERIOD_H4,WEAK_TREND,UP,True,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1134,wA,2458,2457,2025-07-24 00:00:00,BUY,Asia-Low,PERIOD_D1,WEAK_TREND,DOWN,42.95071,171.9,0.040022621279136014,0.02285270704824642,PERIOD_M15,WEAK_TREND,DOWN,False,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq1006,wA,2463,2461,2025-07-25 17:15:00,SELL,Weekly-High,PERIOD_M15,WEAK_TREND,DOWN,4.47,372.9,0.8342281879194631,0.05896722143135351,PERIOD_H4,STRONG_TREND,UP,True,True,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq1014,wA,2515,2513,2025-07-29 19:00:00,SELL,Equal-High,PERIOD_H1,RANGING,UP,8.79571,38.9,0.04422610568106498,0.0687658470012801,PERIOD_M5,STRONG_TREND,UP,True,False,False,PLUS_1R_FIRST,FAILURE_FIRST,HOLD,DISCOVERY
wA__SELL__seq1022,wA,2546,2545,2025-07-31 00:00:00,SELL,Asia-High,PERIOD_H4,STRONG_TREND,DOWN,17.03786,587.0,0.3445268361167424,0.12710343187927298,PERIOD_D1,WEAK_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1223,wA,2575,2572,2025-08-01 17:30:00,BUY,Weekly-Low,PERIOD_M5,STRONG_TREND,UP,5.995,209.0,0.34862385321100914,0.1551819231796632,PERIOD_H1,WEAK_TREND,UP,True,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
wA__BUY__seq1236,wA,2589,2583,2025-08-05 18:45:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,UP,2.48786,208.8,0.839275521934514,0.0027087281108270217,PERIOD_H4,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,DISCOVERY
wA__SELL__seq1110,wA,2876,2869,2025-08-19 17:45:00,SELL,Daily-High,PERIOD_M15,VOLATILE,DOWN,4.81143,225.8,0.46929914807032425,0.0002664130414512051,PERIOD_M15,WEAK_TREND,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,DISCOVERY
