2020.04.15 09:32:06,CLOSE,154,SAR,1708.00,0.01,0.00,0.00,-14.6,sl,132426,-1.085,PERIOD_H4
2020.04.16 17:30:00,OPEN,0,SAR,1726.55,0.00,1712.02,1813.71,60.0,SAR_below_price,0,0.000,
2020.04.16 18:33:03,CLOSE,156,SAR,1711.99,0.01,0.00,0.00,-14.6,sl,3783,-1.002,PERIOD_H4
2020.04.17 13:00:00,OPEN,0,SAR,1687.39,0.00,1702.07,1599.31,60.0,SAR_above_price,0,0.000,
2020.04.17 15:21:23,CLOSE,158,SAR,1702.07,0.01,0.00,0.00,-14.7,sl,8483,-1.000,PERIOD_H4
2020.04.17 18:45:00,OPEN,0,SAR,1686.35,0.00,1701.82,1593.49,60.0,SAR_above_price,0,0.000,
2020.04.20 18:00:42,CLOSE,160,SAR,1702.16,0.01,0.00,0.00,-15.7,sl,256542,-1.012,PERIOD_H4
2020.04.21 13:45:00,OPEN,0,SAR,1665.64,0.00,1680.36,1577.29,60.0,SAR_above_price,0,0.000,
2020.04.21 15:50:08,CLOSE,162,SAR,1680.41,0.01,0.00,0.00,-14.8,sl,7508,-1.004,PERIOD_H4
2020.04.21 16:00:00,OPEN,0,SAR,1679.34,0.00,1694.50,1588.35,60.0,SAR_above_price,0,0.000,
2020.04.22 09:47:56,CLOSE,164,SAR,1694.51,0.01,0.00,0.00,-15.0,sl,64076,-0.991,PERIOD_H4
2020.04.22 10:45:00,OPEN,0,SAR,1697.53,0.00,1711.76,1612.13,60.0,SAR_above_price,0,0.000,
2020.04.22 14:57:34,CLOSE,166,SAR,1711.79,0.01,0.00,0.00,-14.3,sl,15154,-1.002,PERIOD_H4
2020.04.22 16:15:00,OPEN,0,SAR,1708.23,0.00,1692.19,1804.48,60.0,SAR_below_price,0,0.000,
2020.04.28 16:02:48,CLOSE,168,SAR,1691.70,0.01,0.00,0.00,-20.6,sl,517668,-1.285,PERIOD_H4
2020.04.28 17:30:00,OPEN,0,SAR,1703.10,0.00,1714.60,1634.06,60.0,SAR_above_price,0,0.000,
2020.04.29 21:40:45,CLOSE,170,SAR,1714.68,0.01,0.00,0.00,-11.4,sl,101445,-0.995,PERIOD_H4
2020.04.29 22:30:00,OPEN,0,SAR,1713.91,0.00,1725.91,1641.92,60.0,SAR_above_price,0,0.000,
2020.05.14 15:42:27,CLOSE,172,SAR,1726.53,0.01,0.00,0.00,-9.9,sl,1271547,-0.828,PERIOD_H4
2020.05.14 16:00:00,OPEN,0,SAR,1731.91,0.00,1722.82,1786.44,60.0,SAR_below_price,0,0.000,
2020.05.21 16:35:00,CLOSE,174,SAR,1722.79,0.01,0.00,0.00,-13.4,sl,606900,-1.471,PERIOD_H4
2020.05.21 20:45:00,OPEN,0,SAR,1724.07,0.00,1733.00,1670.46,60.0,SAR_above_price,0,0.000,
2020.05.22 08:34:53,CLOSE,176,SAR,1733.21,0.01,0.00,0.00,-9.0,sl,42593,-1.007,PERIOD_H4
2020.05.22 15:15:00,OPEN,0,SAR,1732.98,0.00,1741.41,1682.43,60.0,SAR_above_price,0,0.000,
2020.06.01 06:15:05,CLOSE,178,SAR,1741.48,0.01,0.00,0.00,-7.3,sl,831605,-0.866,PERIOD_H4
2020.06.01 06:30:01,OPEN,0,SAR,1741.83,0.00,1733.01,1794.70,60.0,SAR_below_price,0,0.000,
2020.06.01 12:12:53,CLOSE,180,SAR,1732.88,0.01,0.00,0.00,-8.9,sl,20572,-1.015,PERIOD_H4
2020.06.01 13:30:01,OPEN,0,SAR,1730.58,0.00,1721.65,1784.18,60.0,SAR_below_price,0,0.000,
2020.06.02 18:34:18,CLOSE,182,SAR,1721.33,0.01,0.00,0.00,-9.9,sl,104657,-1.112,PERIOD_H4
2020.06.02 18:45:00,OPEN,0,SAR,1727.52,0.00,1718.61,1780.92,60.0,SAR_below_price,0,0.000,
2020.06.03 10:02:18,CLOSE,184,SAR,1718.61,0.01,0.00,0.00,-9.6,sl,55038,-1.077,PERIOD_H4
2020.06.03 16:45:00,OPEN,0,SAR,1693.79,0.00,1704.47,1629.67,60.0,SAR_above_price,0,0.000,
2020.06.04 04:10:36,CLOSE,186,SAR,1704.48,0.01,0.00,0.00,-9.8,sl,41136,-0.922,PERIOD_H4
2020.06.04 15:45:00,OPEN,0,SAR,1712.23,0.00,1722.93,1648.05,60.0,SAR_above_price,0,0.000,
2020.06.10 13:50:00,CLOSE,188,SAR,1722.94,0.01,0.00,0.00,-10.1,sl,511500,-0.946,PERIOD_H4
2020.06.10 14:45:00,OPEN,0,SAR,1724.07,0.00,1715.85,1773.38,60.0,SAR_below_price,0,0.000,
2020.06.10 17:02:56,CLOSE,190,SAR,1715.83,0.01,0.00,0.00,-8.2,sl,8276,-1.003,PERIOD_H4
2020.06.10 18:30:00,OPEN,0,SAR,1718.23,0.00,1709.73,1769.27,60.0,SAR_below_price,0,0.000,
2020.06.10 20:01:02,CLOSE,192,SAR,1709.67,0.01,0.00,0.00,-8.6,sl,5462,-1.007,PERIOD_H4
2020.06.10 20:15:00,OPEN,0,SAR,1729.63,0.00,1720.65,1783.53,60.0,SAR_below_price,0,0.000,
2020.06.15 08:08:07,CLOSE,194,SAR,1720.64,0.01,0.00,0.00,-12.1,sl,388387,-1.350,PERIOD_H4
2020.06.15 16:15:00,OPEN,0,SAR,1713.31,0.00,1724.18,1648.03,60.0,SAR_above_price,0,0.000,
2020.06.15 19:54:03,CLOSE,196,SAR,1724.24,0.01,0.00,0.00,-10.9,sl,13143,-1.006,PERIOD_H4
2020.06.16 12:30:00,OPEN,0,SAR,1731.12,0.00,1721.52,1788.66,60.0,SAR_below_price,0,0.000,
2020.06.16 14:30:44,CLOSE,198,SAR,1720.83,0.01,0.00,0.00,-10.3,sl,7244,-1.072,PERIOD_H4
2020.06.16 17:30:00,OPEN,0,SAR,1728.58,0.00,1718.33,1790.03,60.0,SAR_below_price,0,0.000,
2020.06.17 11:01:44,CLOSE,200,SAR,1718.27,0.01,0.00,0.00,-10.7,sl,63104,-1.047,PERIOD_H4
2020.06.18 13:15:00,OPEN,0,SAR,1724.53,0.00,1714.86,1782.57,60.0,SAR_below_price,0,0.000,
2020.06.30 16:51:25,CLOSE,202,SAR,1782.62,0.01,0.00,0.00,51.8,tp,1049785,5.356,PERIOD_H4
2020.06.30 18:30:00,OPEN,0,SAR,1781.99,0.00,1773.96,1830.22,60.0,SAR_below_price,0,0.000,
2020.07.01 15:05:21,CLOSE,204,SAR,1773.74,0.01,0.00,0.00,-8.9,sl,74121,-1.113,PERIOD_H4
2020.07.01 15:30:00,OPEN,0,SAR,1777.32,0.00,1771.07,1814.84,60.0,SAR_below_price,0,0.000,
2020.07.01 15:37:14,CLOSE,206,SAR,1771.06,0.01,0.00,0.00,-6.3,sl,434,-1.003,PERIOD_H4
2020.07.07 19:30:00,OPEN,0,SAR,1796.89,0.00,1790.73,1833.87,60.0,SAR_below_price,0,0.000,
2020.07.14 12:18:52,CLOSE,208,SAR,1790.42,0.01,0.00,0.00,-11.2,sl,578932,-1.822,PERIOD_H4
2020.07.15 13:00:00,OPEN,0,SAR,1807.75,0.00,1800.57,1850.85,60.0,SAR_below_price,0,0.000,
2020.07.16 19:00:39,CLOSE,210,SAR,1800.56,0.01,0.00,0.00,-9.2,sl,108039,-1.285,PERIOD_H4
2020.07.21 16:30:00,OPEN,0,SAR,1837.70,0.00,1831.76,1873.33,60.0,SAR_below_price,0,0.000,
2020.07.23 02:04:15,CLOSE,212,SAR,1873.39,0.01,0.00,0.00,33.2,tp,120855,5.592,PERIOD_H4
2020.07.23 04:45:00,OPEN,0,SAR,1865.10,0.00,1854.51,1928.68,60.0,SAR_below_price,0,0.000,
2020.07.27 04:50:24,CLOSE,214,SAR,1928.71,0.01,0.00,0.00,62.3,tp,345924,5.877,PERIOD_H4
2020.07.27 06:00:05,OPEN,0,SAR,1932.10,0.00,1919.84,2005.63,60.0,SAR_below_price,0,0.000,
2020.07.28 09:37:08,CLOSE,216,SAR,1919.77,0.01,0.00,0.00,-13.0,sl,99423,-1.062,PERIOD_H4
2020.07.29 22:00:00,OPEN,0,SAR,1969.74,0.00,1949.57,2090.79,60.0,SAR_below_price,0,0.000,
