level_id,level_price,direction,source,source_tf,created_at,touch_number,age_at_trigger_hours,trigger_time,trigger_price,penetration_at_trigger_pips,max_additional_penetration_after_trigger_pips,time_to_max_penetration_hours,time_to_first_reclaim_level_hours,time_to_reclaim_trigger_price_hours,time_to_reversal_0_25ATR_hours,time_to_reversal_0_5ATR_hours,time_to_reversal_1ATR_hours,atr_h4_at_trigger_pips,level_replaced_before_horizon,IMMEDIATE_FADE_available,IMMEDIATE_FADE_entry_price,IMMEDIATE_FADE_entry_delay_hours,IMMEDIATE_FADE_outcome,RECLAIM_LEVEL_available,RECLAIM_LEVEL_entry_price,RECLAIM_LEVEL_entry_delay_hours,RECLAIM_LEVEL_outcome,RECLAIM_TRIGGER_available,RECLAIM_TRIGGER_entry_price,RECLAIM_TRIGGER_entry_delay_hours,RECLAIM_TRIGGER_outcome,REACTION_CANDLE_available,REACTION_CANDLE_entry_price,REACTION_CANDLE_entry_delay_hours,REACTION_CANDLE_outcome,MICRO_STRUCTURE_SHIFT_available,MICRO_STRUCTURE_SHIFT_entry_price,MICRO_STRUCTURE_SHIFT_entry_delay_hours,MICRO_STRUCTURE_SHIFT_outcome,LIMIT_RETEST_available,LIMIT_RETEST_entry_price,LIMIT_RETEST_entry_delay_hours,LIMIT_RETEST_outcome,IMMEDIATE_FADE_MFE_4h,IMMEDIATE_FADE_MAE_4h,RECLAIM_LEVEL_MFE_4h,RECLAIM_LEVEL_MAE_4h,RECLAIM_TRIGGER_MFE_4h,RECLAIM_TRIGGER_MAE_4h,REACTION_CANDLE_MFE_4h,REACTION_CANDLE_MAE_4h,MICRO_STRUCTURE_SHIFT_MFE_4h,MICRO_STRUCTURE_SHIFT_MAE_4h,LIMIT_RETEST_MFE_4h,LIMIT_RETEST_MAE_4h
4772,4299.04,BUY,WICK_H4,H4,2025-12-16 04:00:00,1,1.0,2025-12-16 05:00:00,4295.54,35.0,244.0,2.5,,,,,,294.07,True,True,4295.54,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-12.1,244.0,,,,,,,,,,
4792,4328.7,BUY,WICK_H4,H4,2025-12-18 00:00:00,1,3.25,2025-12-18 03:15:00,4325.2,35.0,9.0,0.25,0.5,0.25,,,,282.18,True,True,4325.2,0.0,TP,True,4328.7,0.5,SL,True,4325.2,0.25,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,124.5,9.0,89.5,41.5,124.5,9.0,,,,,,
4796,4328.38,BUY,WICK_H4,H4,2025-12-18 08:00:00,1,2.75,2025-12-18 10:45:00,4324.88,35.0,41.9,1.0,,0.0,,,,261.53,True,True,4324.88,0.0,SL,False,,,NO_ENTRY,True,4324.88,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,39.4,77.0,,,39.4,77.0,,,,,,
4798,4320.69,BUY,WICK_H4,H4,2025-12-18 12:00:00,1,3.0,2025-12-18 15:00:00,4317.19,35.0,26.2,0.0,0.25,0.25,0.0,0.5,,263.08,True,True,4317.19,0.0,SL,True,4320.69,0.25,SL,True,4317.19,0.25,TP,False,,,NO_ENTRY,True,4336.31,0.5,SL,True,4320.69,0.5,TP,572.5,85.5,537.5,120.5,572.5,85.5,,,381.3,276.7,537.5,120.5
4800,4314.57,BUY,WICK_H4,H4,2025-12-18 16:00:00,1,0.75,2025-12-18 16:45:00,4311.07,35.0,24.3,0.0,0.0,0.0,0.0,0.0,0.75,291.29,True,True,4311.07,0.0,TP,True,4314.57,0.0,SL,True,4311.07,0.0,TP,False,,,NO_ENTRY,True,4362.01,1.25,TP,False,,,NO_ENTRY,633.7,24.3,598.7,59.3,633.7,24.3,,,124.3,399.3,,
4804,4322.52,BUY,WICK_H4,H4,2025-12-19 00:00:00,1,3.25,2025-12-19 03:15:00,4319.02,35.0,100.4,0.25,0.5,0.5,0.0,,,283.37,True,True,4319.02,0.0,SL,True,4322.52,0.5,SL,True,4319.02,0.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,93.2,100.4,62.8,99.8,97.8,64.8,,,,,,
4834,4473.18,BUY,WICK_H4,H4,2025-12-23 16:00:00,1,0.25,2025-12-23 16:15:00,4469.68,35.0,393.6,0.75,2.5,2.5,2.75,,,287.13,True,True,4469.68,0.0,SL,True,4473.18,2.5,SL,True,4469.68,2.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,113.3,393.6,264.9,72.5,299.9,37.5,,,,,,
4838,4484.16,BUY,WICK_H4,H4,2025-12-24 04:00:00,1,1.0,2025-12-24 05:00:00,4480.66,35.0,112.9,0.0,0.0,0.0,0.25,0.5,,309.63,True,True,4480.66,0.0,SL,True,4484.16,0.0,SL,True,4480.66,0.0,SL,False,,,NO_ENTRY,True,4499.9,1.5,SL,False,,,NO_ENTRY,206.1,112.9,171.1,147.9,206.1,112.9,,,13.7,217.3,,
4843,4474.47,BUY,WICK_H4,H4,2025-12-24 16:00:00,1,0.75,2025-12-24 16:45:00,4470.97,35.0,227.9,1.0,0.25,0.25,0.0,2.25,,306.35,True,True,4470.97,0.0,SL,True,4474.47,0.25,SL,True,4470.97,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,484.6,227.9,449.6,262.9,484.6,227.9,,,,,,
4846,4507.02,BUY,WICK_H4,H4,2025-12-26 12:00:00,1,1.5,2025-12-26 13:30:00,4503.52,35.0,7.5,0.25,0.0,0.0,0.75,1.75,,309.1,True,True,4503.52,0.0,TP,True,4507.02,0.0,SL,True,4503.52,0.0,TP,False,,,NO_ENTRY,True,4525.02,2.25,SL,True,4507.02,0.5,SL,419.6,7.5,384.6,42.5,419.6,7.5,,,249.2,152.8,429.2,32.8
4852,4514.46,BUY,WICK_H4,H4,2025-12-27 00:00:00,1,50.25,2025-12-29 02:15:00,4510.96,35.0,389.0,0.25,,0.75,0.0,,,341.66,True,True,4510.96,0.0,SL,False,,,NO_ENTRY,True,4510.96,0.75,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,128.4,389.0,,,92.6,189.9,,,,,,
4854,4472.06,BUY,WICK_H4,H4,2025-12-29 04:00:00,1,5.0,2025-12-29 09:00:00,4468.56,35.0,237.7,0.0,0.0,0.0,0.25,1.25,,357.42,True,True,4468.56,0.0,SL,True,4472.06,0.0,SL,True,4468.56,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,196.3,237.7,161.3,272.7,196.3,237.7,,,,,,
4857,4444.79,BUY,WICK_H4,H4,2025-12-29 12:00:00,2,3.75,2025-12-29 15:45:00,4441.29,35.0,342.6,0.0,,,,,,380.02,True,True,4441.29,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-116.6,1384.0,,,,,,,,,,
4859,4407.03,BUY,WICK_H4,H4,2025-12-29 16:00:00,1,0.25,2025-12-29 16:15:00,4403.53,35.0,1006.4,1.0,,,,,,437.7,True,True,4403.53,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,20.0,1006.4,,,,,,,,,,
4869,4367.48,BUY,WICK_H4,H4,2025-12-30 16:00:00,1,0.75,2025-12-30 16:45:00,4363.98,35.0,93.4,1.25,0.25,0.0,0.5,,,400.59,True,True,4363.98,0.0,SL,True,4367.48,0.25,SL,True,4363.98,0.0,SL,False,,,NO_ENTRY,True,4377.55,2.0,SL,False,,,NO_ENTRY,175.9,93.4,140.9,128.4,175.9,93.4,,,40.2,402.8,,
4871,4354.64,BUY,WICK_H4,H4,2025-12-30 20:00:00,1,2.0,2025-12-30 22:00:00,4351.14,35.0,166.3,1.75,,,,,,403.37,True,True,4351.14,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,43.6,224.6,,,,,,,,,,
4873,4334.51,BUY,WICK_H4,H4,2025-12-31 00:00:00,1,1.5,2025-12-31 01:30:00,4331.01,35.0,23.3,0.0,0.0,0.0,0.0,1.5,2.25,406.35,True,True,4331.01,0.0,TP,True,4334.51,0.0,SL,True,4331.01,0.0,TP,False,,,NO_ENTRY,True,4353.18,1.5,SL,False,,,NO_ENTRY,421.7,23.3,386.7,58.3,421.7,23.3,,,200.0,239.7,,
4875,4328.68,BUY,WICK_H4,H4,2025-12-31 04:00:00,1,3.75,2025-12-31 07:45:00,4325.18,35.0,489.2,0.0,,,,,,445.04,True,True,4325.18,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,120.2,510.3,,,,,,,,,,
4885,4371.98,BUY,WICK_H4,H4,2026-01-02 12:00:00,1,3.75,2026-01-02 15:45:00,4368.48,35.0,66.0,0.0,,,,,,467.8,True,True,4368.48,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,91.3,535.0,,,,,,,,,,
4887,4361.88,BUY,WICK_H4,H4,2026-01-02 16:00:00,1,0.75,2026-01-02 16:45:00,4358.38,35.0,434.0,1.5,,,,,,476.23,True,True,4358.38,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,46.3,485.2,,,,,,,,,,
4889,4314.98,BUY,WICK_H4,H4,2026-01-02 20:00:00,1,0.25,2026-01-02 20:15:00,4311.48,35.0,16.2,0.25,0.0,0.0,1.0,,,458.86,True,True,4311.48,0.0,TP,True,4314.98,0.0,SL,True,4311.48,0.0,TP,False,,,NO_ENTRY,True,4328.35,2.0,SL,False,,,NO_ENTRY,611.1,16.2,576.1,51.2,611.1,16.2,,,924.9,97.7,,
4900,4434.71,BUY,WICK_H4,H4,2026-01-06 00:00:00,1,3.0,2026-01-06 03:00:00,4431.21,35.0,34.2,0.0,0.0,0.0,0.0,,,422.43,True,True,4431.21,0.0,SL,True,4434.71,0.0,SL,True,4431.21,0.0,SL,False,,,NO_ENTRY,True,4450.46,0.75,TP,False,,,NO_ENTRY,382.7,34.2,347.7,69.2,382.7,34.2,,,235.9,121.9,,
4912,4477.13,BUY,WICK_H4,H4,2026-01-07 00:00:00,1,3.25,2026-01-07 03:15:00,4473.63,35.0,126.5,0.5,,0.0,,,,374.62,True,True,4473.63,0.0,SL,False,,,NO_ENTRY,True,4473.63,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,65.3,140.5,,,65.3,140.5,,,,,,
4914,4460.98,BUY,WICK_H4,H4,2026-01-07 04:00:00,2,3.75,2026-01-07 07:45:00,4457.48,35.0,142.8,0.0,,,,,,374.26,True,True,4457.48,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,174.2,161.8,,,,,,,,,,
4918,4441.3,BUY,WICK_H4,H4,2026-01-07 12:00:00,2,3.25,2026-01-07 15:15:00,4437.8,35.0,76.8,0.0,0.0,0.0,0.25,,,373.53,True,True,4437.8,0.0,SL,True,4441.3,0.0,SL,True,4437.8,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,304.2,144.1,269.2,179.1,304.2,144.1,,,,,,
4920,4427.64,BUY,WICK_H4,H4,2026-01-07 16:00:00,1,1.25,2026-01-07 17:15:00,4424.14,35.0,7.5,0.0,0.0,0.0,0.0,0.25,1.25,378.87,True,True,4424.14,0.0,TP,True,4427.64,0.0,SL,True,4424.14,0.0,TP,False,,,NO_ENTRY,True,4457.77,1.0,TP,False,,,NO_ENTRY,440.8,7.5,405.8,42.5,440.8,7.5,,,104.5,132.5,,
4926,4441.65,BUY,WICK_H4,H4,2026-01-08 04:00:00,1,0.5,2026-01-08 04:30:00,4438.15,35.0,226.1,3.0,0.0,0.0,,,,353.9,True,True,4438.15,0.0,SL,True,4441.65,0.0,SL,True,4438.15,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,81.0,226.1,46.0,261.1,81.0,226.1,,,,,,
4929,4415.77,BUY,WICK_H4,H4,2026-01-08 12:00:00,1,2.25,2026-01-08 14:15:00,4412.27,35.0,47.5,0.0,0.0,0.0,0.0,0.25,,341.15,True,True,4412.27,0.0,SL,True,4415.77,0.0,SL,True,4412.27,0.0,SL,False,,,NO_ENTRY,True,4434.1,1.0,SL,False,,,NO_ENTRY,455.3,47.5,420.3,82.5,455.3,47.5,,,312.7,152.9,,
4941,4463.93,BUY,WICK_H4,H4,2026-01-09 12:00:00,1,3.5,2026-01-09 15:30:00,4460.43,35.0,14.3,0.0,0.0,0.0,0.0,0.0,,321.33,True,True,4460.43,0.0,TP,True,4463.93,0.0,SL,True,4460.43,0.0,TP,False,,,NO_ENTRY,True,4486.65,0.0,SL,False,,,NO_ENTRY,565.1,14.3,530.1,49.3,565.1,14.3,,,302.9,276.5,,
4957,4589.19,BUY,WICK_H4,H4,2026-01-13 00:00:00,1,1.25,2026-01-13 01:15:00,4585.69,35.0,103.4,2.25,0.5,0.25,0.5,,,355.68,True,True,4585.69,0.0,SL,True,4589.19,0.5,SL,True,4585.69,0.25,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,141.8,103.4,106.8,138.4,141.8,103.4,,,,,,
4966,4586.62,BUY,WICK_H4,H4,2026-01-13 20:00:00,1,0.25,2026-01-13 20:15:00,4583.12,35.0,133.8,2.25,0.0,0.0,0.0,0.5,,353.53,True,True,4583.12,0.0,TP,True,4586.62,0.0,SL,True,4583.12,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,186.7,133.8,151.7,168.8,186.7,133.8,,,,,,
4973,4624.27,BUY,WICK_H4,H4,2026-01-14 16:00:00,1,0.75,2026-01-14 16:45:00,4620.77,35.0,214.2,0.25,,1.5,,,,329.75,True,True,4620.77,0.0,SL,False,,,NO_ENTRY,True,4620.77,1.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,163.7,214.2,,,220.0,197.2,,,,,,
4975,4599.35,BUY,WICK_H4,H4,2026-01-14 20:00:00,1,7.5,2026-01-15 03:30:00,4595.85,35.0,123.6,0.0,0.0,0.0,0.25,,,339.38,True,True,4595.85,0.0,SL,True,4599.35,0.0,SL,True,4595.85,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,186.5,148.9,151.5,183.9,186.5,148.9,,,,,,
4981,4593.51,BUY,WICK_H4,H4,2026-01-15 12:00:00,1,3.75,2026-01-15 15:45:00,4590.01,35.0,78.0,0.0,,,,,,334.71,True,True,4590.01,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,346.9,78.0,,,,,,,,,,
4987,4600.58,BUY,WICK_H4,H4,2026-01-16 00:00:00,1,3.0,2026-01-16 03:00:00,4597.08,35.0,34.0,0.0,0.0,0.0,0.25,,,326.64,True,True,4597.08,0.0,SL,True,4600.58,0.0,SL,True,4597.08,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,113.1,60.2,78.1,95.2,113.1,60.2,,,,,,
4992,4594.02,BUY,WICK_H4,H4,2026-01-16 12:00:00,1,3.5,2026-01-16 15:30:00,4590.52,35.0,50.9,0.0,0.0,0.0,0.0,,,312.98,True,True,4590.52,0.0,SL,True,4594.02,0.0,SL,True,4590.52,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,295.1,541.1,260.1,576.1,295.1,541.1,,,,,,
4994,4582.25,BUY,WICK_H4,H4,2026-01-16 16:00:00,1,1.5,2026-01-16 17:30:00,4578.75,35.0,423.4,0.0,0.5,0.5,0.5,0.75,,350.36,True,True,4578.75,0.0,SL,True,4582.25,0.5,SL,True,4578.75,0.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,4582.25,1.25,TP,201.4,423.4,166.4,148.0,201.4,113.0,,,,,149.2,56.6
5009,4667.97,BUY,WICK_H4,H4,2026-01-20 00:00:00,1,1.5,2026-01-20 01:30:00,4664.47,35.0,51.0,0.75,1.5,0.0,1.5,,,303.44,True,True,4664.47,0.0,SL,True,4667.97,1.5,SL,True,4664.47,0.0,SL,False,,,NO_ENTRY,True,4670.14,1.5,SL,False,,,NO_ENTRY,143.2,51.0,333.2,82.3,143.2,51.0,,,311.5,104.0,,
5027,4855.09,BUY,WICK_H4,H4,2026-01-21 16:00:00,1,0.25,2026-01-21 16:15:00,4851.59,35.0,491.9,3.25,0.0,0.0,0.0,0.25,,401.72,True,True,4851.59,0.0,SL,True,4855.09,0.0,SL,True,4851.59,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,205.3,491.9,170.3,526.9,205.3,491.9,,,,,,
5029,4802.4,BUY,WICK_H4,H4,2026-01-21 20:00:00,1,1.75,2026-01-21 21:45:00,4798.9,35.0,433.3,0.0,0.75,0.75,0.75,0.75,,443.17,True,True,4798.9,0.0,SL,True,4802.4,0.75,SL,True,4798.9,0.75,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,408.0,433.3,373.0,300.3,408.0,265.3,,,,,,
5045,4938.08,BUY,WICK_H4,H4,2026-01-23 08:00:00,1,2.5,2026-01-23 10:30:00,4934.58,35.0,350.1,0.75,,,,,,451.19,True,True,4934.58,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,43.1,350.1,,,,,,,,,,
5063,5058.35,BUY,WICK_H4,H4,2026-01-26 20:00:00,2,1.25,2026-01-26 21:15:00,5054.85,35.0,650.7,2.25,,1.0,,,,517.46,True,True,5054.85,0.0,SL,False,,,NO_ENTRY,True,5054.85,1.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,72.2,650.7,,,208.1,650.7,,,,,,
5071,5066.92,BUY,WICK_H4,H4,2026-01-27 16:00:00,1,0.25,2026-01-27 16:15:00,5063.42,35.0,167.1,0.0,0.25,0.25,0.25,1.5,,491.59,True,True,5063.42,0.0,SL,True,5066.92,0.25,SL,True,5063.42,0.25,SL,False,,,NO_ENTRY,True,5090.67,1.5,SL,False,,,NO_ENTRY,396.5,167.1,361.5,194.3,396.5,159.3,,,124.0,144.0,,
5081,5251.86,BUY,WICK_H4,H4,2026-01-28 12:00:00,1,1.25,2026-01-28 13:15:00,5248.36,35.0,18.4,0.0,0.0,0.0,0.25,1.5,,554.01,True,True,5248.36,0.0,TP,True,5251.86,0.0,SL,True,5248.36,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,True,5251.86,0.25,TP,497.3,126.7,462.3,161.7,497.3,126.7,,,,,462.3,161.7
5089,5504.05,BUY,WICK_H4,H4,2026-01-29 08:00:00,1,2.75,2026-01-29 10:45:00,5500.55,35.0,266.1,0.0,0.0,0.0,0.75,,,743.88,True,True,5500.55,0.0,SL,True,5504.05,0.0,SL,True,5500.55,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,422.7,298.0,387.7,333.0,422.7,298.0,,,,,,
5093,5470.75,BUY,WICK_H4,H4,2026-01-29 16:00:00,1,1.25,2026-01-29 17:15:00,5467.25,35.0,3628.0,0.0,,,,,,1007.13,True,True,5467.25,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,True,5362.54,2.0,SL,False,,,NO_ENTRY,-806.7,3628.0,,,,,,,630.0,794.1,,
5099,5290.34,BUY,WICK_H4,H4,2026-01-30 04:00:00,1,0.25,2026-01-30 04:15:00,5286.84,35.0,1747.7,0.0,,,,,,1143.45,True,True,5286.84,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,True,5232.03,3.25,SL,False,,,NO_ENTRY,-406.9,1747.7,,,,,,,73.3,2560.7,,
5101,5112.07,BUY,WICK_H4,H4,2026-01-30 08:00:00,1,2.75,2026-01-30 10:45:00,5108.57,35.0,1662.4,1.0,0.0,0.0,,,,1249.72,True,True,5108.57,0.0,SL,True,5112.07,0.0,SL,True,5108.57,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,369.7,1662.4,334.7,1697.4,369.7,1662.4,,,,,,
5105,4992.04,BUY,WICK_H4,H4,2026-01-30 16:00:00,2,2.5,2026-01-30 18:30:00,4988.54,35.0,1877.6,1.25,0.0,0.0,,,,1402.41,True,True,4988.54,0.0,SL,True,4992.04,0.0,SL,True,4988.54,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,283.8,3036.2,248.8,3071.2,283.8,3036.2,,,,,,
5107,4800.78,BUY,WICK_H4,H4,2026-01-30 20:00:00,1,0.25,2026-01-30 20:15:00,4797.28,35.0,1123.6,0.25,0.5,0.5,0.5,0.5,1.5,1489.85,True,True,4797.28,0.0,SL,True,4800.78,0.5,SL,True,4797.28,0.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,1503.0,1123.6,1468.0,1041.1,1503.0,1006.1,,,,,,
5109,4684.92,BUY,WICK_H4,H4,2026-01-31 00:00:00,1,51.25,2026-02-02 03:15:00,4681.42,35.0,384.1,0.0,0.0,0.0,0.25,,,1602.48,True,True,4681.42,0.0,SL,True,4684.92,0.0,SL,True,4681.42,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,907.6,777.9,872.6,812.9,907.6,777.9,,,,,,
5111,4583.67,BUY,WICK_H4,H4,2026-02-02 04:00:00,1,3.75,2026-02-02 07:45:00,4580.17,35.0,811.1,0.0,,,,,,1683.1,True,True,4580.17,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,1514.6,1771.8,,,,,,,,,,
5113,4499.06,BUY,WICK_H4,H4,2026-02-02 08:00:00,1,0.5,2026-02-02 08:30:00,4495.56,35.0,925.7,0.0,0.25,0.25,0.5,1.0,2.75,1797.63,True,True,4495.56,0.0,SL,True,4499.06,0.25,SL,True,4495.56,0.25,SL,False,,,NO_ENTRY,True,4719.68,3.25,SL,False,,,NO_ENTRY,2380.8,925.7,2345.8,686.8,2380.8,651.8,,,926.6,624.8,,
5117,4657.2,BUY,WICK_H4,H4,2026-02-02 16:00:00,1,1.75,2026-02-02 17:45:00,4653.7,35.0,570.9,0.25,0.25,0.25,0.25,,,1793.84,True,True,4653.7,0.0,SL,True,4657.2,0.25,SL,True,4653.7,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,599.7,570.9,564.7,605.9,599.7,570.9,,,,,,
5130,4893.7,BUY,WICK_H4,H4,2026-02-03 20:00:00,1,1.0,2026-02-03 21:00:00,4890.2,35.0,98.5,0.0,0.0,0.0,0.25,,,1500.78,True,True,4890.2,0.0,SL,True,4893.7,0.0,SL,True,4890.2,0.0,SL,False,,,NO_ENTRY,True,4951.41,1.5,SL,False,,,NO_ENTRY,974.3,98.5,939.3,133.5,974.3,98.5,,,1019.9,415.8,,
5138,5042.98,BUY,WICK_H4,H4,2026-02-04 12:00:00,2,1.25,2026-02-04 13:15:00,5039.48,35.0,262.0,0.0,0.5,0.5,,,,1300.37,True,True,5039.48,0.0,SL,True,5042.98,0.5,SL,True,5039.48,0.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,238.5,890.3,203.5,1557.0,238.5,1522.0,,,,,,
5140,5013.28,BUY,WICK_H4,H4,2026-02-04 16:00:00,1,0.75,2026-02-04 16:45:00,5009.78,35.0,1547.1,2.0,,,,,,1353.0,True,True,5009.78,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,80.1,1547.1,,,,,,,,,,
5146,4935.79,BUY,WICK_H4,H4,2026-02-05 04:00:00,1,0.25,2026-02-05 04:15:00,4932.29,35.0,1435.7,0.75,0.0,0.0,,,,1325.06,True,True,4932.29,0.0,SL,True,4935.79,0.0,SL,True,4932.29,0.0,SL,False,,,NO_ENTRY,True,4896.08,3.5,SL,False,,,NO_ENTRY,95.8,1435.7,60.8,1470.7,95.8,1435.7,,,474.8,464.6,,
5150,4849.62,BUY,WICK_H4,H4,2026-02-05 12:00:00,2,2.25,2026-02-05 14:15:00,4846.12,35.0,442.1,0.75,0.5,0.0,,,,1270.84,True,True,4846.12,0.0,SL,True,4849.62,0.5,SL,True,4846.12,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,245.1,456.7,566.6,491.7,245.1,456.7,,,,,,
5154,4800.45,BUY,WICK_H4,H4,2026-02-05 20:00:00,2,3.5,2026-02-05 23:30:00,4796.95,35.0,369.0,0.0,,,,,,1248.14,True,True,4796.95,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,491.8,1422.5,,,,,,,,,,
5156,4760.05,BUY,WICK_H4,H4,2026-02-06 00:00:00,1,1.25,2026-02-06 01:15:00,4756.55,35.0,1018.5,1.0,1.5,1.25,,,,1259.91,True,True,4756.55,0.0,SL,True,4760.05,1.5,SL,True,4756.55,1.25,SL,False,,,NO_ENTRY,True,4774.26,2.5,SL,False,,,NO_ENTRY,895.8,1018.5,860.8,668.8,895.8,633.8,,,1235.2,378.8,,
5173,4997.01,BUY,WICK_H4,H4,2026-02-09 12:00:00,1,0.25,2026-02-09 12:15:00,4993.51,35.0,113.5,0.25,1.0,1.0,2.25,,,982.57,True,True,4993.51,0.0,SL,True,4997.01,1.0,SL,True,4993.51,1.0,TP,False,,,NO_ENTRY,True,5021.89,2.75,SL,False,,,NO_ENTRY,310.1,113.5,449.8,55.8,484.8,20.8,,,583.9,268.1,,
5179,5044.21,BUY,WICK_H4,H4,2026-02-10 00:00:00,1,1.25,2026-02-10 01:15:00,5040.71,35.0,384.7,0.0,,,,,,925.81,True,True,5040.71,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,153.6,384.7,,,,,,,,,,
5187,5019.68,BUY,WICK_H4,H4,2026-02-10 16:00:00,1,1.75,2026-02-10 17:45:00,5016.18,35.0,104.8,0.5,0.25,0.0,1.5,,,823.97,True,True,5016.18,0.0,SL,True,5019.68,0.25,SL,True,5016.18,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,237.2,115.4,202.2,150.4,237.2,115.4,,,,,,
5202,5066.62,BUY,WICK_H4,H4,2026-02-12 00:00:00,1,1.25,2026-02-12 01:15:00,5063.12,35.0,181.1,1.75,0.0,0.0,,,,669.34,True,True,5063.12,0.0,SL,True,5066.62,0.0,SL,True,5063.12,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,113.9,181.1,78.9,216.1,113.9,181.1,,,,,,
